mean_intensity,std_intensity,min_intensity,max_intensity,mean_r,mean_g,mean_b,std_r,std_g,std_b,brightness,contrast,color_balance_rb,edge_density,rgb_variance,color_saturation,label
180.37346540178572,38.1294803928485,38.0,255.0,180.37346540178572,180.37346540178572,180.37346540178572,38.1294803928485,38.1294803928485,38.1294803928485,180.37346540178572,38.1294803928485,0.9999999445594759,0.21139183745234313,1.2116903504194741e-27,0.0,angry
133.9081433354592,64.76815002749852,22.0,237.0,133.9081433354592,133.9081433354592,133.9081433354592,64.76815002749852,64.76815002749852,64.76815002749852,133.9081433354592,64.76815002749852,0.9999999253219483,0.4836759257313107,0.0,0.0,fearful
81.47704081632654,29.97275533681341,0.0,159.0,81.47704081632654,81.47704081632654,81.47704081632654,29.972755336813414,29.972755336813414,29.972755336813414,81.47704081632654,29.97275533681341,0.9999998772660534,0.36786745514857794,0.0,0.0,sad
184.09915098852042,44.07770031179744,8.0,231.0,184.09915098852042,184.09915098852042,184.09915098852042,44.07770031179744,44.07770031179744,44.07770031179744,184.09915098852042,44.07770031179744,0.9999999456814471,0.23942368925052257,1.2116903504194741e-27,0.0,surprised
95.72735969387755,38.12018524104975,6.0,227.0,95.72735969387755,95.72735969387755,95.72735969387755,38.12018524104975,38.12018524104975,38.12018524104975,95.72735969387755,38.12018524104975,0.999999895536668,0.3982161566013216,0.0,0.0,neutral
176.2218789859694,68.25186634569741,40.0,255.0,176.2218789859694,176.2218789859694,176.2218789859694,68.25186634569741,68.25186634569741,68.25186634569741,176.2218789859694,68.25186634569741,0.9999999432533605,0.38730640522830595,0.0,0.0,fearful
109.9018853635204,53.538209191045794,0.0,184.0,109.9018853635204,109.9018853635204,109.9018853635204,53.538209191045794,53.538209191045794,53.538209191045794,109.9018853635204,53.538209191045794,0.9999999090097584,0.4871454583559135,0.0,0.0,fearful
134.69097443664967,58.3831941943058,0.0,255.0,134.6218112244898,134.32629145408163,135.12482063137756,58.38151776125061,59.09222506037468,57.664316648586954,134.69097443664967,58.3831941943058,0.9962773725262974,0.4334602975729653,0.16299987418543316,0.7985291772959329,neutral
161.59753667091837,60.702122050905515,0.0,255.0,161.59753667091837,161.59753667091837,161.59753667091837,60.70212205090552,60.70212205090552,60.70212205090552,161.59753667091837,60.702122050905515,0.9999999381178724,0.3756376461241764,0.0,0.0,surprised
100.62037627551021,50.389560417740405,0.0,221.0,100.62037627551021,100.62037627551021,100.62037627551021,50.389560417740405,50.389560417740405,50.389560417740405,100.62037627551021,50.389560417740405,0.9999999006165612,0.5007887793212003,3.0292258760486853e-28,0.0,sad
135.56391501913265,68.27290059289834,0.0,249.0,135.56391501913265,135.56391501913265,135.56391501913265,68.27290059289834,68.27290059289834,68.27290059289834,135.56391501913265,68.27290059289834,0.9999999262340626,0.5036214507898228,0.0,0.0,fearful
158.80239556760205,55.15550722747625,27.0,255.0,158.80239556760205,158.80239556760205,158.80239556760205,55.15550722747625,55.15550722747625,55.15550722747625,158.80239556760205,55.15550722747625,0.9999999370286617,0.3473216103391872,0.0,0.0,angry
137.86587213010205,60.41339525865768,0.0,231.0,137.86587213010205,137.86587213010205,137.86587213010205,60.41339525865768,60.41339525865768,60.41339525865768,137.86587213010205,60.41339525865768,0.9999999274657381,0.4382041033302672,0.0,0.0,sad
163.28888313137756,72.88259791980684,0.0,249.0,163.28888313137756,163.28888313137756,163.28888313137756,72.88259791980684,72.88259791980684,72.88259791980684,163.28888313137756,72.88259791980684,0.9999999387588475,0.44634142912076447,0.0,0.0,neutral
107.63097895408163,42.49629176272285,0.0,168.0,107.63097895408163,107.63097895408163,107.63097895408163,42.49629176272285,42.49629176272285,42.49629176272285,107.63097895408163,42.49629176272285,0.9999999070899552,0.3948332369300532,0.0,0.0,neutral
140.19070870535714,31.808562999513793,40.0,255.0,140.19070870535714,140.19070870535714,140.19070870535714,31.80856299951379,31.80856299951379,31.80856299951379,140.19070870535714,31.808562999513793,0.9999999286686017,0.22689492780450582,0.0,0.0,fearful
81.28740167942176,55.16241217845032,0.0,255.0,81.56658561862245,80.93522799744898,81.36039142219387,54.85116354507213,56.73497169412887,53.8605672006631,81.28740167942176,55.16241217845032,1.002534208199867,0.6786095293081512,0.10364873836591175,0.6313576211734784,neutral
71.87442203443878,79.67596601868108,0.0,253.0,71.87442203443878,71.87442203443878,71.87442203443878,79.67596601868108,79.67596601868108,79.67596601868108,71.87442203443878,79.67596601868108,0.9999998608684657,1.1085439392481624,0.0,0.0,surprised
135.73395647321428,35.21760309307253,14.0,255.0,135.73395647321428,135.73395647321428,135.73395647321428,35.21760309307253,35.21760309307253,35.21760309307253,135.73395647321428,35.21760309307253,0.9999999263264733,0.25946050209932064,0.0,0.0,happy
130.6798469387755,48.110831274071586,0.0,226.0,130.6798469387755,130.6798469387755,130.6798469387755,48.110831274071586,48.110831274071586,48.110831274071586,130.6798469387755,48.110831274071586,0.9999999234771124,0.3681579732415216,0.0,0.0,neutral
183.1190808354592,66.2629622312802,0.0,255.0,183.1190808354592,183.1190808354592,183.1190808354592,66.2629622312802,66.2629622312802,66.2629622312802,183.1190808354592,66.2629622312802,0.9999999453907293,0.36185720412308336,0.0,0.0,surprised
115.09367028061224,44.22601412120979,10.0,253.0,115.09367028061224,115.09367028061224,115.09367028061224,44.2260141212098,44.2260141212098,44.2260141212098,115.09367028061224,44.22601412120979,0.9999999131142563,0.38426101253675654,0.0,0.0,sad
109.30755739795919,65.71112694002115,0.0,232.0,109.30755739795919,109.30755739795919,109.30755739795919,65.71112694002115,65.71112694002115,65.71112694002115,109.30755739795919,65.71112694002115,0.9999999085150256,0.6011580762819903,3.0292258760486853e-28,0.0,happy
54.39146205357143,57.90861338034337,0.0,206.0,54.39146205357143,54.39146205357143,54.39146205357143,57.90861338034337,57.90861338034337,57.90861338034337,54.39146205357143,57.90861338034337,0.9999998161476491,1.0646634700989122,7.573064690121713e-29,0.0,surprised
79.51006457270408,41.15417201778797,0.0,175.0,79.51006457270408,79.51006457270408,79.51006457270408,41.15417201778797,41.15417201778797,41.15417201778797,79.51006457270408,41.15417201778797,0.9999998742297745,0.5175969490527462,0.0,0.0,neutral
118.5367506377551,73.69129509036128,0.0,244.0,118.5367506377551,118.5367506377551,118.5367506377551,73.6912950903613,73.6912950903613,73.6912950903613,118.5367506377551,73.69129509036128,0.9999999156379848,0.6216746154853998,0.0,0.0,angry
106.50083705357143,39.166877885260824,1.0,237.0,106.50083705357143,106.50083705357143,106.50083705357143,39.166877885260824,39.166877885260824,39.166877885260824,106.50083705357143,39.166877885260824,0.9999999061040331,0.3677611865899933,0.0,0.0,happy
173.93393255739795,29.762456389153137,50.0,248.0,173.93393255739795,173.93393255739795,173.93393255739795,29.762456389153137,29.762456389153137,29.762456389153137,173.93393255739795,29.762456389153137,0.9999999425069089,0.17111356157140845,0.0,0.0,happy
150.10437260841837,31.233045911353308,18.0,246.0,150.10437260841837,150.10437260841837,150.10437260841837,31.23304591135331,31.23304591135331,31.23304591135331,150.10437260841837,31.233045911353308,0.9999999333796933,0.20807550964605648,0.0,0.0,happy
156.6814413265306,63.95539539302654,0.0,255.0,157.30570392219389,156.1747448979592,156.56387515943877,63.88499671656464,65.77204490419011,62.15273796397137,156.6814413265306,63.95539539302654,1.0047381218344171,0.4081874073258414,0.33013343135797635,1.1309590242346985,fearful
114.3564453125,70.649678500454,7.0,255.0,114.3564453125,114.3564453125,114.3564453125,70.649678500454,70.649678500454,70.649678500454,114.3564453125,70.649678500454,0.9999999125541276,0.6178022771638977,0.0,0.0,fearful
51.83057637117347,36.2629943309568,5.0,122.0,51.83057637117347,51.83057637117347,51.83057637117347,36.26299433095681,36.26299433095681,36.26299433095681,51.83057637117347,36.2629943309568,0.99999980706373,0.6996446860791281,0.0,0.0,neutral
169.08189174107142,47.960046139741806,4.0,255.0,169.08189174107142,169.08189174107142,169.08189174107142,47.960046139741806,47.960046139741806,47.960046139741806,169.08189174107142,47.960046139741806,0.9999999408570646,0.2836497912898262,0.0,0.0,angry
140.88165656887756,50.03500155565249,25.0,233.0,140.88165656887756,140.88165656887756,140.88165656887756,50.03500155565249,50.03500155565249,50.03500155565249,140.88165656887756,50.03500155565249,0.9999999290184433,0.3551562298646588,0.0,0.0,happy
76.49804023171768,40.93745905885003,0.0,255.0,77.12519929846938,76.1314772002551,76.23744419642857,40.963437583173615,42.1938618703035,39.60689153644354,76.49804023171768,40.93745905885003,1.011644474640424,0.5351438230758528,0.29780362232615143,0.9937220982142776,sad
186.6758410395408,87.33806180917522,0.0,255.0,186.6758410395408,186.6758410395408,186.6758410395408,87.92718795087912,87.92718795087912,87.92718795087912,186.6758410395408,87.92718795087912,0.9999999464312072,0.4710153319845039,0.0,0.0,fearful
115.23255474064626,53.02816700076451,0.0,255.0,115.87364477040816,114.7383808992347,115.08563855229592,52.861305509171984,52.3512577859049,53.854534497147334,115.23255474064626,53.02816700076451,1.0068470415557869,0.46018386486593366,0.33839428909748465,1.1352638711734642,surprised
122.38380899234694,39.11742022041793,12.0,240.0,122.38380899234694,122.38380899234694,122.38380899234694,39.11742022041793,39.11742022041793,39.11742022041793,122.38380899234694,39.11742022041793,0.9999999182898517,0.31962902075203314,0.0,0.0,surprised
88.10367506377551,59.921892699542106,11.0,241.0,88.10367506377551,88.10367506377551,88.10367506377551,59.921892699542106,59.921892699542106,59.921892699542106,88.10367506377551,59.921892699542106,0.9999998864973696,0.6801292438127476,3.0292258760486853e-28,0.0,sad
134.02840003188774,48.604948495137556,4.0,215.0,134.02840003188774,134.02840003188774,134.02840003188774,48.604948495137556,48.604948495137556,48.604948495137556,134.02840003188774,48.604948495137556,0.999999925388953,0.3626466096521892,0.0,0.0,fearful
144.61664939413265,66.04398580225485,0.0,255.0,143.75874920280611,144.58352598852042,145.50767299107142,65.18256694258862,67.5237288729617,65.38862420071594,144.61664939413265,66.04398580225485,0.9879804711867165,0.45668311022356783,0.7655064742895774,1.7489237882653015,surprised
112.48670679209184,40.52333657323726,7.0,244.0,112.48670679209184,112.48670679209184,112.48670679209184,40.52333657323726,40.52333657323726,40.52333657323726,112.48670679209184,40.52333657323726,0.9999999111006145,0.3602499719867917,3.0292258760486853e-28,0.0,happy
158.96440529336735,56.96922113007487,1.0,255.0,158.96440529336735,158.96440529336735,158.96440529336735,56.969221130074885,56.969221130074885,56.969221130074885,158.96440529336735,56.96922113007487,0.9999999370928394,0.3583771941974479,0.0,0.0,surprised
138.70874521683675,41.41927514680814,19.0,205.0,138.70874521683675,138.70874521683675,138.70874521683675,41.41927514680814,41.41927514680814,41.41927514680814,138.70874521683675,41.41927514680814,0.9999999279064974,0.2986060619032978,0.0,0.0,neutral
152.74966783588437,43.1346167817543,10.0,255.0,152.56772161989795,152.97905373086735,152.70222815688774,43.03328384001339,43.37227314030388,42.99627805376465,152.74966783588437,43.1346167817543,0.9991190925646316,0.2823876121565279,0.04398641873611085,0.41133211096939704,sad
140.03714923469389,39.30078413120047,14.0,214.0,140.03714923469389,140.03714923469389,140.03714923469389,39.30078413120047,39.30078413120047,39.30078413120047,140.03714923469389,39.30078413120047,0.9999999285903823,0.2806453968788007,0.0,0.0,happy
167.2610012755102,26.73486092594443,56.0,255.0,167.2610012755102,167.2610012755102,167.2610012755102,26.73486092594443,26.73486092594443,26.73486092594443,167.2610012755102,26.73486092594443,0.9999999402132037,0.1598391682680138,0.0,0.0,happy
108.38199537627551,60.8723185039726,0.0,240.0,108.38199537627551,108.38199537627551,108.38199537627551,60.87231850397261,60.87231850397261,60.87231850397261,108.38199537627551,60.8723185039726,0.9999999077337611,0.5616459881198818,3.0292258760486853e-28,0.0,angry
163.47582509566325,87.33776170509313,0.0,255.0,163.47582509566325,163.47582509566325,163.47582509566325,87.33776170509314,87.33776170509314,87.33776170509314,163.47582509566325,87.33776170509313,0.9999999388288795,0.5342548741469011,0.0,0.0,sad
112.56485172193878,58.138388053227196,0.0,233.0,112.56485172193878,112.56485172193878,112.56485172193878,58.138388053227196,58.138388053227196,58.138388053227196,112.56485172193878,58.138388053227196,0.9999999111623303,0.5164878911932789,0.0,0.0,fearful
127.00839046556122,63.312820996441026,4.0,251.0,127.00839046556122,127.00839046556122,127.00839046556122,63.312820996441026,63.312820996441026,63.312820996441026,127.00839046556122,63.312820996441026,0.9999999212650504,0.49849317654865294,0.0,0.0,surprised
106.56082589285714,59.70099423392739,10.0,220.0,106.56082589285714,106.56082589285714,106.56082589285714,59.70099423392739,59.70099423392739,59.70099423392739,106.56082589285714,59.70099423392739,0.9999999061568923,0.5602526832086271,3.0292258760486853e-28,0.0,fearful
90.79500159438776,66.18012887894908,0.0,230.0,90.79500159438776,90.79500159438776,90.79500159438776,66.18012887894908,66.18012887894908,66.18012887894908,90.79500159438776,66.18012887894908,0.9999998898617906,0.7288960892983665,0.0,0.0,surprised
140.36808434311226,42.77506483083839,9.0,233.0,140.36808434311226,140.36808434311226,140.36808434311226,42.77506483083839,42.77506483083839,42.77506483083839,140.36808434311226,42.77506483083839,0.9999999287587393,0.3047349544140714,0.0,0.0,sad
101.58890704719387,87.33806180917522,0.0,252.0,101.58890704719387,101.58890704719387,101.58890704719387,95.39804117526614,95.39804117526614,95.39804117526614,101.58890704719387,95.39804117526614,0.9999999015640653,0.9390595347221615,0.0,0.0,sad
119.831924957483,65.92993112033247,0.0,255.0,118.48184390943878,117.69602997448979,123.3179009885204,67.01465329890316,66.22018453453121,64.38675376917337,119.831924957483,65.92993112033247,0.9607837414669487,0.5501866521952162,9.268397551815529,5.621871014030617,surprised
97.98752391581633,37.19006813235438,20.0,212.0,97.98752391581633,97.98752391581633,97.98752391581633,37.19006813235437,37.19006813235437,37.19006813235437,97.98752391581633,37.19006813235438,0.9999998979462019,0.37953877035323025,0.0,0.0,neutral
184.11997767857142,50.77937412829885,7.0,244.0,184.11997767857142,184.11997767857142,184.11997767857142,50.77937412829885,50.77937412829885,50.77937412829885,184.11997767857142,50.77937412829885,0.9999999456875914,0.2757950115494644,0.0,0.0,surprised
69.54731345663265,38.19340052140359,9.0,186.0,69.54731345663265,69.54731345663265,69.54731345663265,38.19340052140359,38.19340052140359,38.19340052140359,69.54731345663265,38.19340052140359,0.9999998562130143,0.5491713932775528,0.0,0.0,surprised
133.08345291241497,51.44730120356283,0.0,255.0,133.27303890306123,133.82957987882654,132.14773995535714,50.57657582776336,53.15961127507657,50.54771906798312,133.08345291241497,51.44730120356283,1.0085153848482795,0.38657921936868583,0.734103517930881,1.681839923469397,neutral
99.02881855867346,79.6136835892156,0.0,251.0,99.02881855867346,99.02881855867346,99.02881855867346,79.6136835892156,79.6136835892156,79.6136835892156,99.02881855867346,79.6136835892156,0.9999998990193043,0.8039445154301244,3.0292258760486853e-28,0.0,surprised
178.2278380102041,73.70690074688396,16.0,255.0,178.2278380102041,178.2278380102041,178.2278380102041,73.70690074688397,73.70690074688397,73.70690074688397,178.2278380102041,73.70690074688396,0.9999999438920454,0.4135543438905463,0.0,0.0,happy
192.88835299744898,28.845749411615913,79.0,245.0,192.88835299744898,192.88835299744898,192.88835299744898,28.845749411615913,28.845749411615913,28.845749411615913,192.88835299744898,28.845749411615913,0.9999999481565407,0.14954634361222408,1.2116903504194741e-27,0.0,happy
113.66206951530613,38.006622963431695,15.0,213.0,113.66206951530613,113.66206951530613,113.66206951530613,38.006622963431695,38.006622963431695,38.006622963431695,113.66206951530613,38.006622963431695,0.9999999120199099,0.3343826113819569,0.0,0.0,neutral
148.6504902742347,49.49183647380455,10.0,244.0,148.6504902742347,148.6504902742347,148.6504902742347,49.49183647380454,49.49183647380454,49.49183647380454,148.6504902742347,49.49183647380455,0.9999999327281107,0.33294093449063805,0.0,0.0,neutral
76.95601482780613,34.84681364217588,2.0,153.0,76.95601482780613,76.95601482780613,76.95601482780613,34.84681364217588,34.84681364217588,34.84681364217588,76.95601482780613,34.84681364217588,0.999999870055658,0.4528146265370097,0.0,0.0,happy
92.29159359056122,62.42997140160109,0.0,255.0,92.29159359056122,92.29159359056122,92.29159359056122,62.42997140160109,62.42997140160109,62.42997140160109,92.29159359056122,62.42997140160109,0.9999998916477815,0.6764425903635061,0.0,0.0,happy
73.89176100127551,45.1186721675718,0.0,217.0,73.89176100127551,73.89176100127551,73.89176100127551,45.1186721675718,45.1186721675718,45.1186721675718,73.89176100127551,45.1186721675718,0.9999998646669329,0.6106048286052443,0.0,0.0,sad
134.65904017857142,40.24973976224235,5.0,255.0,134.65904017857142,134.65904017857142,134.65904017857142,40.24973976224235,40.24973976224235,40.24973976224235,134.65904017857142,40.24973976224235,0.9999999257383742,0.29890111142821185,0.0,0.0,fearful
137.81849888392858,78.02883061403713,0.0,255.0,137.81849888392858,137.81849888392858,137.81849888392858,78.02883061403713,78.02883061403713,78.02883061403713,137.81849888392858,78.02883061403713,0.9999999274408055,0.5661709101769008,0.0,0.0,sad
94.23395647321429,38.83516670095991,16.0,187.0,94.23395647321429,94.23395647321429,94.23395647321429,38.83516670095991,38.83516670095991,38.83516670095991,94.23395647321429,38.83516670095991,0.9999998938811516,0.4121143166779325,0.0,0.0,happy
128.25356744260205,42.11489757608516,33.0,249.0,128.25356744260205,128.25356744260205,128.25356744260205,42.11489757608517,42.11489757608517,42.11489757608517,128.25356744260205,42.11489757608516,0.9999999220294653,0.32837210794321153,0.0,0.0,angry
157.43449059311226,55.181168792634146,0.0,233.0,157.43449059311226,157.43449059311226,157.43449059311226,55.181168792634146,55.181168792634146,55.181168792634146,157.43449059311226,55.181168792634146,0.9999999364815211,0.35050239042107595,0.0,0.0,angry
84.05697278911565,53.62556734887805,0.0,255.0,83.8731465242347,83.5247727997449,84.77299904336735,53.47297865559346,54.14268988048726,53.24926651278749,84.05697278911565,53.62556734887805,0.9893850350567088,0.6379668359428897,0.41486126056201644,1.2482262436224545,neutral
94.9048150510204,48.06612183910845,0.0,189.0,94.9048150510204,94.9048150510204,94.9048150510204,48.06612183910845,48.06612183910845,48.06612183910845,94.9048150510204,48.06612183910845,0.9999998946312794,0.5064665765230411,0.0,0.0,angry
91.67649872448979,31.656482287843666,12.0,237.0,91.67649872448979,91.67649872448979,91.67649872448979,31.656482287843666,31.656482287843666,31.656482287843666,91.67649872448979,31.656482287843666,0.9999998909208024,0.3453063683192724,3.0292258760486853e-28,0.0,angry
157.2717833227041,52.580364096428625,1.0,246.0,157.2717833227041,157.2717833227041,157.2717833227041,52.580364096428625,52.580364096428625,52.580364096428625,157.2717833227041,52.580364096428625,0.9999999364158073,0.3343279998628846,0.0,0.0,sad
